date_time,heart_zone_id,total_minutes
2023-09-14T18:01,PEAK,2
2023-09-14T18:02,PEAK,2
2023-09-14T18:05,FAT_BURN,1
2023-09-14T18:07,CARDIO,2
2023-09-14T18:08,CARDIO,2
2023-09-14T18:09,FAT_BURN,1
2023-09-14T18:10,FAT_BURN,1
2023-09-14T18:11,CARDIO,2
2023-09-14T18:12,FAT_BURN,1
2023-09-14T18:13,FAT_BURN,1
2023-09-14T18:14,FAT_BURN,1
2023-09-14T18:18,FAT_BURN,1
2023-09-14T18:19,FAT_BURN,1
2023-09-14T18:20,FAT_BURN,1
2023-09-14T18:21,FAT_BURN,1
2023-09-14T18:22,FAT_BURN,1
2023-09-14T18:23,FAT_BURN,1
2023-09-14T18:24,FAT_BURN,1
2023-09-14T18:25,FAT_BURN,1
2023-09-14T18:59,FAT_BURN,1
2023-09-14T19:00,FAT_BURN,1
2023-09-14T19:01,FAT_BURN,1
2023-09-14T20:38,FAT_BURN,1
2023-09-14T20:41,FAT_BURN,1
2023-09-14T20:42,FAT_BURN,1
2023-09-14T20:51,FAT_BURN,1
2023-09-14T20:52,CARDIO,2
2023-09-14T20:53,FAT_BURN,1
2023-09-14T20:54,FAT_BURN,1
2023-09-14T20:55,FAT_BURN,1
2023-09-14T20:56,CARDIO,2
2023-09-14T20:57,CARDIO,2
2023-09-14T20:58,CARDIO,2
2023-09-14T20:59,CARDIO,2
2023-09-14T21:00,CARDIO,2
2023-09-14T21:01,CARDIO,2
2023-09-14T21:02,FAT_BURN,1
2023-09-14T21:03,FAT_BURN,1
2023-09-14T22:48,FAT_BURN,1
2023-09-14T22:49,FAT_BURN,1
2023-09-14T22:50,FAT_BURN,1
2023-09-14T22:51,FAT_BURN,1
2023-09-14T22:52,FAT_BURN,1
2023-09-14T22:53,FAT_BURN,1
2023-09-14T22:54,FAT_BURN,1
2023-09-14T22:55,FAT_BURN,1
2023-09-15T10:02,FAT_BURN,1
2023-09-15T10:03,FAT_BURN,1
2023-09-15T10:10,FAT_BURN,1
2023-09-15T10:11,FAT_BURN,1
2023-09-15T10:12,FAT_BURN,1
2023-09-15T10:14,FAT_BURN,1
2023-09-15T10:20,FAT_BURN,1
2023-09-15T10:21,FAT_BURN,1
2023-09-15T10:31,FAT_BURN,1
2023-09-15T10:32,FAT_BURN,1
2023-09-15T10:35,FAT_BURN,1
2023-09-15T10:36,FAT_BURN,1
2023-09-15T10:37,FAT_BURN,1
2023-09-15T11:30,FAT_BURN,1
2023-09-15T11:34,FAT_BURN,1
2023-09-15T11:56,FAT_BURN,1
2023-09-15T11:58,FAT_BURN,1
2023-09-15T11:59,FAT_BURN,1
2023-09-15T12:02,FAT_BURN,1
2023-09-15T12:03,FAT_BURN,1
2023-09-15T12:04,FAT_BURN,1
2023-09-15T12:05,FAT_BURN,1
2023-09-15T12:06,FAT_BURN,1
2023-09-15T12:33,FAT_BURN,1
2023-09-15T12:35,FAT_BURN,1
2023-09-15T12:36,FAT_BURN,1
2023-09-15T12:37,FAT_BURN,1
2023-09-15T12:38,FAT_BURN,1
2023-09-15T13:37,FAT_BURN,1
2023-09-15T13:38,FAT_BURN,1
2023-09-15T13:40,FAT_BURN,1
2023-09-15T13:41,FAT_BURN,1
2023-09-15T13:42,FAT_BURN,1
2023-09-15T13:43,FAT_BURN,1
2023-09-15T13:44,FAT_BURN,1
2023-09-15T13:45,FAT_BURN,1
2023-09-15T13:46,FAT_BURN,1
2023-09-15T13:47,FAT_BURN,1
2023-09-15T13:48,FAT_BURN,1
2023-09-15T13:49,FAT_BURN,1
2023-09-15T13:50,FAT_BURN,1
2023-09-15T13:51,FAT_BURN,1
2023-09-15T13:52,FAT_BURN,1
2023-09-15T13:53,FAT_BURN,1
2023-09-15T13:54,FAT_BURN,1
2023-09-15T13:55,FAT_BURN,1
2023-09-15T13:56,FAT_BURN,1
2023-09-15T13:57,FAT_BURN,1
2023-09-15T13:58,FAT_BURN,1
2023-09-15T14:00,FAT_BURN,1
2023-09-15T14:01,FAT_BURN,1
2023-09-15T14:02,FAT_BURN,1
2023-09-15T14:03,FAT_BURN,1
2023-09-15T14:04,FAT_BURN,1
2023-09-15T14:05,FAT_BURN,1
2023-09-15T14:06,FAT_BURN,1
2023-09-15T14:07,FAT_BURN,1
2023-09-15T14:59,FAT_BURN,1
2023-09-15T15:00,FAT_BURN,1
2023-09-15T15:01,FAT_BURN,1
2023-09-15T20:29,FAT_BURN,1
2023-09-15T22:12,FAT_BURN,1
2023-09-15T22:17,FAT_BURN,1
2023-09-15T22:18,FAT_BURN,1
2023-09-15T22:19,FAT_BURN,1
2023-09-16T08:53,FAT_BURN,1
2023-09-16T09:19,FAT_BURN,1
2023-09-16T09:42,FAT_BURN,1
2023-09-16T09:43,FAT_BURN,1
2023-09-16T09:48,FAT_BURN,1
2023-09-16T09:50,FAT_BURN,1
2023-09-16T11:54,FAT_BURN,1
2023-09-16T11:55,FAT_BURN,1
2023-09-16T14:09,FAT_BURN,1
2023-09-16T14:10,FAT_BURN,1
2023-09-16T14:11,FAT_BURN,1
2023-09-16T14:12,FAT_BURN,1
2023-09-16T14:13,FAT_BURN,1
2023-09-16T14:14,FAT_BURN,1
2023-09-16T14:15,FAT_BURN,1
2023-09-16T14:16,FAT_BURN,1
2023-09-16T14:38,FAT_BURN,1
2023-09-16T14:50,FAT_BURN,1
2023-09-16T14:51,FAT_BURN,1
2023-09-16T14:52,FAT_BURN,1
2023-09-16T14:53,FAT_BURN,1
2023-09-16T17:12,FAT_BURN,1
2023-09-16T17:13,FAT_BURN,1
2023-09-16T17:15,FAT_BURN,1
2023-09-16T17:16,FAT_BURN,1
2023-09-16T17:17,FAT_BURN,1
2023-09-16T17:18,FAT_BURN,1
2023-09-16T17:19,FAT_BURN,1
2023-09-16T17:20,FAT_BURN,1
2023-09-16T17:23,FAT_BURN,1
2023-09-16T17:25,FAT_BURN,1
2023-09-16T17:26,FAT_BURN,1
2023-09-16T20:37,FAT_BURN,1
2023-09-16T21:59,FAT_BURN,1
2023-09-16T23:29,FAT_BURN,1
2023-09-17T10:31,FAT_BURN,1
2023-09-17T10:38,FAT_BURN,1
2023-09-17T13:09,FAT_BURN,1
2023-09-17T14:32,FAT_BURN,1
2023-09-17T14:33,FAT_BURN,1
2023-09-17T14:37,FAT_BURN,1
2023-09-17T14:38,FAT_BURN,1
2023-09-17T14:39,FAT_BURN,1
2023-09-17T18:38,FAT_BURN,1
2023-09-17T18:39,FAT_BURN,1
2023-09-17T18:40,FAT_BURN,1
2023-09-17T18:41,FAT_BURN,1
2023-09-17T20:55,FAT_BURN,1
2023-09-17T20:56,FAT_BURN,1
2023-09-17T20:57,FAT_BURN,1
2023-09-17T20:58,FAT_BURN,1
2023-09-17T20:59,FAT_BURN,1
2023-09-17T21:00,FAT_BURN,1
2023-09-17T21:01,FAT_BURN,1
2023-09-17T21:02,FAT_BURN,1
2023-09-17T21:04,FAT_BURN,1
2023-09-17T21:05,FAT_BURN,1
2023-09-17T21:06,FAT_BURN,1
2023-09-17T21:07,FAT_BURN,1
2023-09-17T21:08,FAT_BURN,1
2023-09-17T21:09,FAT_BURN,1
2023-09-17T21:10,FAT_BURN,1
2023-09-17T21:11,FAT_BURN,1
2023-09-17T21:12,FAT_BURN,1
2023-09-17T21:13,FAT_BURN,1
2023-09-17T21:14,FAT_BURN,1
2023-09-17T21:15,FAT_BURN,1
2023-09-17T21:16,FAT_BURN,1
2023-09-17T21:55,FAT_BURN,1
2023-09-17T21:56,FAT_BURN,1
2023-09-17T21:57,FAT_BURN,1
2023-09-17T21:58,FAT_BURN,1
2023-09-17T21:59,FAT_BURN,1
2023-09-17T22:00,FAT_BURN,1
2023-09-17T22:01,FAT_BURN,1
2023-09-17T22:02,FAT_BURN,1
2023-09-17T22:03,FAT_BURN,1
2023-09-17T22:04,FAT_BURN,1
2023-09-17T22:05,FAT_BURN,1
2023-09-17T22:06,FAT_BURN,1
2023-09-17T22:07,FAT_BURN,1
2023-09-17T22:08,FAT_BURN,1
2023-09-17T22:09,FAT_BURN,1
2023-09-17T22:10,FAT_BURN,1
2023-09-17T22:16,FAT_BURN,1
2023-09-17T22:17,FAT_BURN,1
2023-09-18T00:20,FAT_BURN,1
2023-09-18T00:21,FAT_BURN,1
2023-09-18T10:10,FAT_BURN,1
2023-09-18T11:40,FAT_BURN,1
2023-09-18T11:41,FAT_BURN,1
2023-09-18T11:42,FAT_BURN,1
2023-09-18T11:43,FAT_BURN,1
2023-09-18T11:44,FAT_BURN,1
2023-09-18T11:46,FAT_BURN,1
2023-09-18T11:47,FAT_BURN,1
2023-09-18T11:48,FAT_BURN,1
2023-09-18T11:49,FAT_BURN,1
2023-09-18T11:50,FAT_BURN,1
2023-09-18T11:51,FAT_BURN,1
2023-09-18T14:24,FAT_BURN,1
2023-09-18T14:25,FAT_BURN,1
2023-09-18T14:26,FAT_BURN,1
2023-09-18T14:27,FAT_BURN,1
2023-09-18T14:28,FAT_BURN,1
2023-09-18T14:29,FAT_BURN,1
2023-09-18T14:30,FAT_BURN,1
2023-09-18T14:31,FAT_BURN,1
2023-09-18T14:32,FAT_BURN,1
2023-09-18T14:33,FAT_BURN,1
2023-09-18T14:34,FAT_BURN,1
2023-09-18T14:35,FAT_BURN,1
2023-09-18T14:36,FAT_BURN,1
2023-09-18T16:35,FAT_BURN,1
2023-09-18T16:37,FAT_BURN,1
2023-09-18T16:47,FAT_BURN,1
2023-09-18T16:50,FAT_BURN,1
2023-09-18T16:51,FAT_BURN,1
2023-09-18T16:59,FAT_BURN,1
2023-09-18T17:00,FAT_BURN,1
2023-09-18T17:27,FAT_BURN,1
2023-09-18T17:28,FAT_BURN,1
2023-09-18T17:29,FAT_BURN,1
2023-09-18T17:30,FAT_BURN,1
2023-09-18T17:31,FAT_BURN,1
2023-09-18T17:32,FAT_BURN,1
2023-09-18T18:00,FAT_BURN,1
2023-09-18T18:22,FAT_BURN,1
2023-09-18T18:23,FAT_BURN,1
2023-09-18T18:24,FAT_BURN,1
2023-09-18T18:25,FAT_BURN,1
2023-09-18T18:26,FAT_BURN,1
2023-09-18T23:23,FAT_BURN,1
2023-09-19T13:19,FAT_BURN,1
2023-09-19T17:40,FAT_BURN,1
2023-09-19T17:41,FAT_BURN,1
2023-09-19T17:43,FAT_BURN,1
2023-09-19T17:44,FAT_BURN,1
2023-09-19T17:45,FAT_BURN,1
2023-09-19T17:46,FAT_BURN,1
2023-09-19T17:47,FAT_BURN,1
2023-09-19T17:48,FAT_BURN,1
2023-09-19T17:49,FAT_BURN,1
2023-09-19T22:03,FAT_BURN,1
2023-09-19T22:04,CARDIO,2
2023-09-19T22:05,FAT_BURN,1
2023-09-19T22:06,FAT_BURN,1
2023-09-19T22:07,FAT_BURN,1
2023-09-19T22:08,FAT_BURN,1
2023-09-19T22:09,FAT_BURN,1
2023-09-19T22:10,FAT_BURN,1
2023-09-19T22:11,FAT_BURN,1
2023-09-19T22:12,FAT_BURN,1
2023-09-19T22:13,FAT_BURN,1
2023-09-19T22:14,FAT_BURN,1
2023-09-19T22:15,FAT_BURN,1
2023-09-19T22:16,FAT_BURN,1
2023-09-19T22:17,FAT_BURN,1
2023-09-19T22:18,FAT_BURN,1
2023-09-19T22:19,FAT_BURN,1
2023-09-19T22:20,FAT_BURN,1
2023-09-19T22:21,FAT_BURN,1
2023-09-19T22:22,FAT_BURN,1
2023-09-19T22:24,FAT_BURN,1
2023-09-19T22:39,FAT_BURN,1
2023-09-20T08:24,FAT_BURN,1
2023-09-20T08:25,FAT_BURN,1
2023-09-20T08:26,FAT_BURN,1
2023-09-20T08:27,FAT_BURN,1
2023-09-20T08:31,FAT_BURN,1
2023-09-20T08:32,FAT_BURN,1
2023-09-20T08:35,FAT_BURN,1
2023-09-20T08:36,FAT_BURN,1
2023-09-20T08:37,FAT_BURN,1
2023-09-20T17:01,FAT_BURN,1
2023-09-20T17:02,FAT_BURN,1
2023-09-20T17:03,FAT_BURN,1
2023-09-20T17:04,FAT_BURN,1
2023-09-20T17:05,FAT_BURN,1
2023-09-20T17:06,FAT_BURN,1
2023-09-20T17:07,FAT_BURN,1
2023-09-20T17:08,FAT_BURN,1
2023-09-20T17:09,FAT_BURN,1
2023-09-20T17:10,CARDIO,2
2023-09-20T17:11,FAT_BURN,1
2023-09-20T17:12,CARDIO,2
2023-09-20T17:13,FAT_BURN,1
2023-09-20T17:14,FAT_BURN,1
2023-09-20T17:15,FAT_BURN,1
2023-09-20T17:16,FAT_BURN,1
2023-09-20T17:32,FAT_BURN,1
2023-09-20T17:34,FAT_BURN,1
2023-09-20T17:35,FAT_BURN,1
2023-09-20T17:36,FAT_BURN,1
2023-09-20T17:37,FAT_BURN,1
2023-09-20T17:39,FAT_BURN,1
2023-09-20T17:40,FAT_BURN,1
2023-09-20T17:43,CARDIO,2
2023-09-20T17:44,CARDIO,2
2023-09-20T17:45,CARDIO,2
2023-09-20T17:54,FAT_BURN,1
2023-09-20T17:55,FAT_BURN,1
2023-09-20T17:56,FAT_BURN,1
2023-09-20T17:57,FAT_BURN,1
2023-09-20T17:58,FAT_BURN,1
2023-09-20T17:59,FAT_BURN,1
2023-09-20T18:00,FAT_BURN,1
2023-09-20T18:01,FAT_BURN,1
2023-09-20T18:02,FAT_BURN,1
2023-09-20T18:03,FAT_BURN,1
2023-09-20T18:04,FAT_BURN,1
2023-09-20T18:05,FAT_BURN,1
2023-09-20T18:06,FAT_BURN,1
2023-09-20T18:07,FAT_BURN,1
2023-09-20T18:08,FAT_BURN,1
2023-09-20T18:09,FAT_BURN,1
2023-09-20T18:10,FAT_BURN,1
2023-09-20T18:16,FAT_BURN,1
2023-09-20T18:17,FAT_BURN,1
2023-09-20T18:18,FAT_BURN,1
2023-09-20T18:22,FAT_BURN,1
2023-09-20T18:36,FAT_BURN,1
2023-09-20T18:37,FAT_BURN,1
2023-09-20T18:38,FAT_BURN,1
2023-09-20T18:39,FAT_BURN,1
2023-09-20T19:25,FAT_BURN,1
2023-09-20T19:26,FAT_BURN,1
2023-09-20T21:31,FAT_BURN,1
2023-09-20T21:32,FAT_BURN,1
2023-09-21T01:32,FAT_BURN,1
2023-09-21T01:33,FAT_BURN,1
2023-09-21T01:34,CARDIO,2
2023-09-21T01:35,FAT_BURN,1
2023-09-21T08:40,FAT_BURN,1
2023-09-21T08:41,FAT_BURN,1
2023-09-21T09:33,FAT_BURN,1
2023-09-21T10:47,FAT_BURN,1
2023-09-21T10:48,FAT_BURN,1
2023-09-21T10:49,FAT_BURN,1
2023-09-21T10:50,FAT_BURN,1
2023-09-21T10:51,FAT_BURN,1
2023-09-21T10:52,FAT_BURN,1
2023-09-21T10:53,FAT_BURN,1
2023-09-21T10:54,FAT_BURN,1
2023-09-21T10:55,FAT_BURN,1
2023-09-21T10:56,FAT_BURN,1
2023-09-21T10:57,FAT_BURN,1
2023-09-21T10:58,FAT_BURN,1
2023-09-21T11:13,FAT_BURN,1
2023-09-21T11:14,FAT_BURN,1
2023-09-21T15:54,FAT_BURN,1
2023-09-21T15:56,FAT_BURN,1
2023-09-21T15:57,FAT_BURN,1
2023-09-21T15:58,FAT_BURN,1
2023-09-21T15:59,FAT_BURN,1
2023-09-21T16:00,FAT_BURN,1
2023-09-21T16:01,FAT_BURN,1
2023-09-21T16:02,FAT_BURN,1
2023-09-21T16:03,FAT_BURN,1
2023-09-21T17:50,FAT_BURN,1
2023-09-21T17:51,FAT_BURN,1
2023-09-21T17:52,FAT_BURN,1
2023-09-21T17:53,FAT_BURN,1
2023-09-21T17:59,FAT_BURN,1
2023-09-21T18:22,FAT_BURN,1
2023-09-21T18:23,FAT_BURN,1
2023-09-21T18:24,FAT_BURN,1
2023-09-21T20:03,FAT_BURN,1
2023-09-21T20:04,FAT_BURN,1
2023-09-21T22:34,FAT_BURN,1
2023-09-21T22:47,FAT_BURN,1
2023-09-21T23:06,FAT_BURN,1
2023-09-21T23:07,FAT_BURN,1
2023-09-21T23:08,FAT_BURN,1
2023-09-21T23:09,FAT_BURN,1
2023-09-22T00:30,FAT_BURN,1
2023-09-22T00:32,FAT_BURN,1
2023-09-22T07:38,FAT_BURN,1
2023-09-22T07:40,FAT_BURN,1
2023-09-22T07:41,FAT_BURN,1
2023-09-22T07:42,FAT_BURN,1
2023-09-22T07:43,FAT_BURN,1
2023-09-22T07:44,FAT_BURN,1
2023-09-22T07:45,FAT_BURN,1
2023-09-22T07:50,FAT_BURN,1
2023-09-22T20:05,FAT_BURN,1
2023-09-22T20:52,FAT_BURN,1
2023-09-22T21:12,FAT_BURN,1
2023-09-22T21:13,FAT_BURN,1
2023-09-22T21:37,FAT_BURN,1
2023-09-23T00:49,FAT_BURN,1
2023-09-23T12:41,FAT_BURN,1
2023-09-23T12:42,FAT_BURN,1
2023-09-23T12:44,FAT_BURN,1
2023-09-23T12:45,FAT_BURN,1
2023-09-23T12:51,CARDIO,2
2023-09-23T12:52,CARDIO,2
2023-09-23T12:53,CARDIO,2
2023-09-23T12:55,FAT_BURN,1
2023-09-23T13:02,CARDIO,2
2023-09-23T13:03,CARDIO,2
2023-09-23T13:05,CARDIO,2
2023-09-23T13:06,FAT_BURN,1
2023-09-23T13:53,FAT_BURN,1
2023-09-23T13:54,FAT_BURN,1
2023-09-23T13:55,CARDIO,2
2023-09-23T13:56,FAT_BURN,1
2023-09-23T13:57,FAT_BURN,1
2023-09-23T13:58,FAT_BURN,1
2023-09-23T13:59,FAT_BURN,1
2023-09-23T14:00,FAT_BURN,1
2023-09-23T14:01,FAT_BURN,1
2023-09-23T14:02,FAT_BURN,1
2023-09-23T15:37,FAT_BURN,1
2023-09-23T15:38,FAT_BURN,1
2023-09-23T15:39,FAT_BURN,1
2023-09-23T15:49,FAT_BURN,1
2023-09-23T16:14,FAT_BURN,1
2023-09-23T17:22,FAT_BURN,1
2023-09-23T17:23,FAT_BURN,1
2023-09-23T17:24,CARDIO,2
2023-09-23T17:25,FAT_BURN,1
2023-09-23T17:26,FAT_BURN,1
2023-09-23T17:29,FAT_BURN,1
2023-09-23T17:30,FAT_BURN,1
2023-09-23T17:31,CARDIO,2
2023-09-23T17:32,CARDIO,2
2023-09-23T17:33,PEAK,2
2023-09-23T17:37,CARDIO,2
2023-09-23T17:38,CARDIO,2
2023-09-23T17:39,PEAK,2
2023-09-23T17:40,PEAK,2
2023-09-23T17:42,FAT_BURN,1
2023-09-23T17:43,FAT_BURN,1
2023-09-23T17:44,FAT_BURN,1
2023-09-23T17:45,FAT_BURN,1
2023-09-23T17:46,FAT_BURN,1
2023-09-23T17:47,FAT_BURN,1
2023-09-24T11:51,FAT_BURN,1
2023-09-24T11:52,CARDIO,2
2023-09-25T12:58,FAT_BURN,1
2023-09-25T12:59,FAT_BURN,1
2023-09-25T13:00,FAT_BURN,1
2023-09-25T13:01,FAT_BURN,1
2023-09-25T13:02,FAT_BURN,1
2023-09-25T13:03,FAT_BURN,1
2023-09-25T13:04,FAT_BURN,1
2023-09-25T13:05,FAT_BURN,1
2023-09-25T13:06,FAT_BURN,1
2023-09-25T13:07,FAT_BURN,1
2023-09-25T13:08,FAT_BURN,1
2023-09-25T13:09,FAT_BURN,1
2023-09-25T13:10,FAT_BURN,1
2023-09-25T16:50,FAT_BURN,1
2023-09-25T16:51,FAT_BURN,1
2023-09-25T17:03,CARDIO,2
2023-09-25T17:04,CARDIO,2
2023-09-25T17:05,FAT_BURN,1
2023-09-25T17:08,FAT_BURN,1
2023-09-25T17:09,FAT_BURN,1
2023-09-25T17:10,CARDIO,2
2023-09-25T17:11,CARDIO,2
2023-09-25T17:12,CARDIO,2
2023-09-25T17:14,FAT_BURN,1
2023-09-25T17:15,FAT_BURN,1
2023-09-25T17:16,FAT_BURN,1
2023-09-25T17:17,CARDIO,2
2023-09-25T17:18,CARDIO,2
2023-09-25T17:19,FAT_BURN,1
2023-09-25T17:20,CARDIO,2
2023-09-25T17:21,CARDIO,2
2023-09-25T17:22,CARDIO,2
2023-09-25T17:23,FAT_BURN,1
2023-09-25T17:24,FAT_BURN,1
2023-09-25T17:25,FAT_BURN,1
2023-09-25T17:26,FAT_BURN,1
2023-09-25T17:28,FAT_BURN,1
2023-09-25T17:29,FAT_BURN,1
2023-09-25T17:30,FAT_BURN,1
2023-09-25T17:35,FAT_BURN,1
2023-09-25T17:42,FAT_BURN,1
2023-09-25T17:43,FAT_BURN,1
2023-09-25T17:44,FAT_BURN,1
2023-09-25T18:19,FAT_BURN,1
2023-09-25T18:31,FAT_BURN,1
2023-09-25T18:44,FAT_BURN,1
2023-09-25T18:45,FAT_BURN,1
2023-09-25T18:46,FAT_BURN,1
2023-09-25T18:47,FAT_BURN,1
2023-09-25T18:48,FAT_BURN,1
2023-09-25T18:49,FAT_BURN,1
2023-09-25T18:50,FAT_BURN,1
2023-09-25T18:51,FAT_BURN,1
2023-09-25T18:54,FAT_BURN,1
2023-09-25T18:56,FAT_BURN,1
2023-09-25T18:58,FAT_BURN,1
2023-09-25T18:59,FAT_BURN,1
2023-09-25T19:00,FAT_BURN,1
2023-09-25T19:01,FAT_BURN,1
2023-09-25T19:12,FAT_BURN,1
2023-09-25T19:13,FAT_BURN,1
2023-09-25T19:15,FAT_BURN,1
2023-09-25T19:26,FAT_BURN,1
2023-09-25T19:27,FAT_BURN,1
2023-09-25T19:28,FAT_BURN,1
2023-09-25T19:30,FAT_BURN,1
2023-09-25T19:51,FAT_BURN,1
2023-09-25T19:52,FAT_BURN,1
2023-09-25T19:53,FAT_BURN,1
2023-09-25T19:54,FAT_BURN,1
2023-09-25T19:55,FAT_BURN,1
2023-09-25T19:56,FAT_BURN,1
2023-09-25T19:57,FAT_BURN,1
2023-09-25T19:58,FAT_BURN,1
2023-09-25T20:09,FAT_BURN,1
2023-09-25T20:10,FAT_BURN,1
2023-09-25T20:11,FAT_BURN,1
2023-09-25T20:16,FAT_BURN,1
2023-09-25T20:17,FAT_BURN,1
2023-09-25T20:18,FAT_BURN,1
2023-09-25T20:19,FAT_BURN,1
2023-09-25T20:20,FAT_BURN,1
2023-09-25T20:23,FAT_BURN,1
2023-09-25T20:24,FAT_BURN,1
2023-09-25T20:32,FAT_BURN,1
2023-09-25T20:34,FAT_BURN,1
2023-09-25T20:37,FAT_BURN,1
2023-09-25T20:38,FAT_BURN,1
2023-09-25T20:39,FAT_BURN,1
2023-09-25T20:41,FAT_BURN,1
2023-09-25T20:42,FAT_BURN,1
2023-09-25T20:43,FAT_BURN,1
2023-09-25T20:44,FAT_BURN,1
2023-09-25T20:45,FAT_BURN,1
2023-09-25T21:52,FAT_BURN,1
2023-09-25T21:55,FAT_BURN,1
2023-09-25T21:56,FAT_BURN,1
2023-09-25T21:57,FAT_BURN,1
2023-09-25T21:58,FAT_BURN,1
2023-09-25T21:59,FAT_BURN,1
2023-09-25T22:00,FAT_BURN,1
2023-09-25T22:01,CARDIO,2
2023-09-25T22:02,FAT_BURN,1
2023-09-25T22:03,FAT_BURN,1
2023-09-25T22:04,FAT_BURN,1
2023-09-25T22:05,FAT_BURN,1
2023-09-26T08:08,FAT_BURN,1
2023-09-26T10:33,FAT_BURN,1
2023-09-26T19:16,FAT_BURN,1
2023-09-26T19:17,FAT_BURN,1
